EdLevel,YearsCodePro,Country,Gender,ConvertedCompYearly
Some college/university study without earning a degree,5,United States of America,Man,193000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Woman,193000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,192850
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,United States of America,Man,192750
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,192000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,192000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,192000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,192000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,United States of America,Man,192000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",16,United States of America,Man,192000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Slovakia,Man,192000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Poland,Man,191964
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Germany,Man,191964
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,Germany,Man,191964
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Spain,Man,191959
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Netherlands,Man,191959
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Austria,Man,191959
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,France,Man,191959
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Slovenia,Man,191959
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Germany,Man,191959
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",35,Germany,Man,191959
"Other doctoral degree (Ph.D., Ed.D., etc.)",22,Ireland,Man,191959
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Israel,Man,191314
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,191100
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,191000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",18,United States of America,Man,191000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",23,United States of America,Man,191000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Israel,Man,190925
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,United States of America,Woman,190538
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",17,United States of America,Man,190500
Some college/university study without earning a degree,10,United States of America,Man,190400
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Israel,Man,190116
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",19,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",19,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Viet Nam,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",26,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",26,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",28,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",30,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",30,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",16,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",21,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",21,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",27,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",32,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",31,United States of America,Man,190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",32,United States of America,Man,190000
"Other doctoral degree (Ph.D., Ed.D., etc.)",9,United Kingdom of Great Britain and Northern Ireland,Man,190000
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,United States of America,Man,190000
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5,United States of America,Man,190000
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10,United States of America,Man,190000
Some college/university study without earning a degree,7,United States of America,Man,190000
Some college/university study without earning a degree,8,United States of America,Man,190000
Some college/university study without earning a degree,9,United States of America,Man,190000
Some college/university study without earning a degree,10,United States of America,Man,190000
Some college/university study without earning a degree,5,United States of America,Man,190000
Some college/university study without earning a degree,10,United States of America,Man,190000
Some college/university study without earning a degree,21,United States of America,Man,190000
Some college/university study without earning a degree,25,United States of America,Man,190000
Some college/university study without earning a degree,32,United States of America,Man,190000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,"Non-binary, genderqueer, or gender non-conforming",190000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",30,United Kingdom of Great Britain and Northern Ireland,Man,189715
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,189000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,189000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,United States of America,Man,189000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Woman,189000
"Other doctoral degree (Ph.D., Ed.D., etc.)",26,United States of America,Woman,189000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",41,United States of America,Man,188750
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Netherlands,Man,188546
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",30,United States of America,Man,188500
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",16,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",17,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",35,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Other doctoral degree (Ph.D., Ed.D., etc.)",19,United Kingdom of Great Britain and Northern Ireland,Man,188459
Some college/university study without earning a degree,12,United Kingdom of Great Britain and Northern Ireland,Man,188459
Some college/university study without earning a degree,23,United Kingdom of Great Britain and Northern Ireland,Man,188459
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",26,United Kingdom of Great Britain and Northern Ireland,"Non-binary, genderqueer, or gender non-conforming",188459
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Kingdom of Great Britain and Northern Ireland,Man,188450
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,Canada,Man,188400
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,188292
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United States of America,Man,188000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United States of America,Man,188000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,187500
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",35,United States of America,Man,187500
Some college/university study without earning a degree,20,United States of America,Man,187500
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Canada,Man,187402
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Canada,Man,187402
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Canada,Man,187402
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Canada,Man,187402
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Canada,Man,187402
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United States of America,Man,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",18,United States of America,Man,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",18,United States of America,Man,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,United States of America,Man,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,United States of America,Man,187000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,United States of America,Man,187000
"Other doctoral degree (Ph.D., Ed.D., etc.)",25,United States of America,Man,187000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,United States of America,Woman,187000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,Ireland,Man,186626
"Other doctoral degree (Ph.D., Ed.D., etc.)",13,Spain,Man,186626
"Other doctoral degree (Ph.D., Ed.D., etc.)",11,Ireland,Woman,186626
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",26,Israel,Man,186528
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,United Arab Emirates,Man,186288
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",35,Switzerland,Man,186155
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,Switzerland,Man,186155
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Switzerland,Man,186155
"Other doctoral degree (Ph.D., Ed.D., etc.)",8,Switzerland,Man,186155
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Switzerland,Woman,186155
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,186000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,186000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,186000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,United States of America,Man,186000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Canada,Man,185059
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Costa Rica,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Mexico,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Nomadic,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United States of America,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,185000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,185000
